Continent,country,Energy,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Consumption
Africa,        Mauritius,Petroleum,3.727136972,3.345258352,3.221359786,3.531105908,3.540780182,3.593055191,4.460344567,3.808857016,5.559475174,6.218238208,7.264816628,7.367034659,8.81814851,8.9106574,8.954825685,9.461060537,9.749896714,9.846190871,9.913427339,9.913427339,12.64782406,12.56726839,12.2117337,12.45084338,13.10371975,13.83849577,13.8727422,13.85467377,13.63445526,13.48151424,14.34509688,15.36440256,15.2604699,15.25828148,15.72348959,16.28292621,17.192361,19.49187393,21.22636449,22.70402649,18.25931347,18.28483289,472.2618064
Africa,        Morocco,Petroleum,54.43522153,51.84664915,53.67653084,54.2864915,51.98869467,54.89645217,56.97031818,55.60722915,59.76446668,66.82925689,70.36484775,71.11393331,79.28268336,81.28239224,89.2072948,84.41623381,82.44731981,86.43239289,84.77893763,93.44660544,88.59463561,87.71183394,89.1571836,92.12544061,107.5406019,116.4980499,118.2901044,124.9774046,133.5175289,140.9856969,152.5389802,165.2940057,165.3183197,166.2037721,162.0300557,158.0883194,157.1706498,168.764261,165.212048,171.5149594,153.6315025,172.8044773,4441.043784
Africa,        Mozambique,Petroleum,7.986890223,6.739673021,7.965067876,7.965067876,7.372514052,7.965067876,4.095705481,4.158000797,6.146431819,4.872040039,4.281639472,4.244670783,4.232201582,4.158482196,3.973253456,4.35196709,4.362088189,4.468782967,4.614783695,4.800867995,6.508968337,6.887439074,6.204919307,7.836755265,6.67923679,6.644469996,7.106200199,9.009080202,8.077915361,9.090813724,9.697548748,10.93613651,10.56370099,12.27984037,14.16665196,17.22210431,25.57591111,27.81236839,20.3772042,20.98276283,17.86278778,18.01357261,388.2915845
Africa,        Namibia,Petroleum,0,0,0,0,0,0,0,0,0,0,9.570208604,4.642506769,4.383685805,5.30062198,5.165240451,5.165240451,5.461052372,5.727022536,6.120269849,8.815412183,7.987798816,9.7638441,8.542833404,9.04528211,9.310476996,9.865123945,9.69317543,10.11660204,11.21259432,11.82490396,12.58529317,12.90994537,13.1732299,14.09015054,14.83068431,16.07088006,16.0888644,16.01714591,16.0811503,15.68743916,14.97898187,15.80535907,336.0330202
Africa,        Niger,Petroleum,2.432071991,2.425427044,2.425427044,1.819070283,1.82405392,1.819070283,1.515892049,1.45359644,2.578029062,2.571205385,2.665283876,2.706710267,2.706264028,2.828482239,2.889120054,2.889120054,2.959420716,2.95141537,2.95141537,2.951420058,2.264541037,2.161823148,2.270062622,2.555101812,2.738958433,2.547885515,2.589146947,2.937206042,3.273474231,3.978677472,5.042701405,4.846553434,7.011193484,8.3634799,7.400867662,8.106704662,7.28739345,6.976713537,7.400475921,7.892181782,7.566006857,7.57650241,162.1501473
Africa,        Nigeria,Petroleum,101.71195,119.3341748,128.2842381,120.5275166,125.6441736,132.460934,124.1672089,130.1887471,140.8618315,146.2636501,150.1996539,154.5248305,158.5454849,162.2555637,151.9172975,169.5398016,172.5879793,168.4119596,157.1907555,153.5056447,134.481624,168.8105254,171.8331588,165.3292503,165.3565787,182.2715575,146.3454273,126.4443141,162.3732668,137.5443308,170.7602186,163.4115404,161.8490831,250.1729319,265.633214,239.170919,246.510862,247.8419575,266.1350357,278.1560894,283.533499,283.5896809,7285.678462
Africa,        Reunion,Petroleum,2.494075772,2.487261178,2.718634488,3.123537341,3.480105449,3.412753832,3.300555342,3.735425649,4.462186365,4.838822922,5.062590538,5.961046617,6.155675676,7.815818657,8.117596058,7.999122387,8.021037908,7.999122387,10.28817317,10.28817317,8.933307472,8.969980231,9.194577037,9.339807468,10.47034416,9.908767174,9.201320139,8.773760182,9.847142828,10.30349297,11.26684151,10.98423364,0,0,0,0,0,0,0,0,0,0,228.9552897
Africa,        Rwanda,Petroleum,0.6750427,1.52999619,1.468796401,1.652396061,2.700171093,2.753993435,2.787488023,2.7617008,2.743609222,2.823996409,3.008737304,3.069375119,3.077784219,2.826096633,2.888124733,2.944302795,2.952369378,2.944302795,2.944302795,2.944302795,2.475777043,2.463083404,2.497431501,2.438377937,2.437468465,2.432514714,2.45650614,2.483792644,2.549658458,2.637377091,2.951340948,3.272279084,3.611742438,3.823303967,3.909559651,4.164817735,4.219287314,4.239350489,4.554854647,4.888859411,4.397692084,4.397692084,124.7996561
Africa,        Saint Helena,Petroleum,0.0135659,0.0124525,0.0124525,0.0124525,0.012493227,0.0127455,0.0127162,0.0259012,0.0259012,0.0259012,0.0259012,0.0127162,0.0127162,0.0127162,0.0127162,0.0127162,0.0127162,0.0127162,0.0127162,0.0127455,0.051434978,0.051359677,0.053556005,0.052986999,0.034587185,0.043168862,0.039759221,0.050374611,0.040996853,0.038550596,0.043706224,0.042759541,0.047366673,0.045437268,0.043133409,0.039262,0.039555,0.042293671,0.039747208,0.053752901,0.051316313,0.054155483,1.3063112
Africa,        Sao Tome and Principe,Petroleum,0.119067289,0.118741766,0.118741766,0.118741766,0.119067289,0.118741766,0.131310587,0.131310587,0.131639919,0.131310587,0.255901512,0.271024121,0.271692747,0.271024121,0.333319437,0.333319437,0.334158882,0.333319437,0.333319437,0.333326762,0.262108424,0.260745974,0.290927025,0.32326983,0.371581721,0.399673096,0.414283248,0.426312949,0.468141043,0.502257963,0.548458789,0.565329729,0.598642657,0.598642657,0.598642657,0.621671285,0.645864588,0.657201051,0.646882763,0.707380524,0.675427995,0.712690856,15.60521604
Africa,        Senegal,Petroleum,10.24305029,10.21506381,10.21506381,9.614177942,12.05064757,11.41683612,11.7172792,11.85869272,10.16516503,10.50849071,10.50233068,9.686596994,11.7632257,12.08221832,14.45435482,15.58851709,15.63176155,14.4017912,15.35344143,16.95587308,19.27908297,21.03673606,20.46748365,20.24062635,21.68103691,22.45973393,22.0120018,23.19959497,24.0374437,22.16782945,23.2202585,24.38815562,23.69196594,24.50434565,26.79205888,31.66625716,30.2114644,31.4767304,32.06007172,35.08943681,31.86054663,31.86934278,807.8367823
Africa,        Seychelles,Petroleum,0.938948972,0.749106654,0.686681246,1.186085682,1.251931865,1.310936791,1.245333798,1.315184412,1.941699866,2.020503388,1.804534846,2.046070861,2.028722917,2.085609453,2.085609453,2.159090337,2.164834602,2.292952661,2.292952661,2.292957935,3.760043509,4.044688614,3.52205338,3.513388198,4.903748206,4.466786758,4.745629291,3.901498342,4.252989639,4.635848637,4.192383175,3.59974526,4.142037278,3.721820194,4.353069942,4.5100318,5.024754569,5.238317288,4.638980514,4.654700843,4.444462209,4.689659259,128.8563853
