Continent,country,Energy,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Consumption
Africa,        Mauritania,All,2.65399796,2.545080839,2.572566115,2.579350686,3.789454007,3.767262454,2.166301052,2.987187777,3.849778071,4.430303435,3.980944187,4.164651892,13.49799679,13.81624268,13.77844603,13.98036627,14.14594848,14.15946838,14.2146901,14.21500867,5.046036179,5.266773572,5.655009849,5.923051377,6.369370904,6.647406413,6.473527103,7.310325185,8.993602623,8.931218864,8.872292451,9.551292267,10.56740435,9.612344609,11.50831203,11.66237248,10.89011252,16.32125557,17.40039851,18.18954136,17.47600383,18.40693365,378.3696316
Africa,        Mauritius,All,3.977669422,3.526801742,3.507058789,3.639858184,3.929098931,4.199437543,5.217557741,4.611394026,6.162096268,7.167040038,7.945081395,8.047751436,9.619892627,9.691693019,9.658974098,10.3435481,10.36307389,10.47092658,10.76220417,11.87080504,16.0691846,16.40058581,16.11128938,16.46079763,16.96429658,18.18013645,18.97744833,19.69678718,20.26997232,19.55505413,21.06662362,21.5938076,21.73973273,22.07685115,22.75323619,23.59685636,24.53061548,26.9134258,28.40722645,29.55537243,24.97688166,25.62077756,616.2289225
Africa,        Morocco,All,63.37571637,60.71241783,61.2960682,63.20952077,59.79099784,64.4544874,69.58721369,70.41105866,74.82227093,83.53918441,87.26992888,89.59112123,95.99710215,98.24091758,108.7274487,109.0887319,110.5872598,114.9411933,115.2127909,121.2894637,121.4022511,128.411002,130.7165365,132.9708664,152.800569,164.7985075,170.8202652,180.8866271,186.8999818,197.0177866,211.5378466,219.155128,223.5120288,228.8041242,234.5222514,236.2929927,234.028034,248.0212458,252.6783497,265.0917208,247.3453109,277.9850028,6167.843323
Africa,        Mozambique,All,48.80132094,16.99465335,16.75963466,23.57130358,8.840212716,8.552158609,4.518003754,4.562263185,6.621142652,5.351054643,5.464280186,5.607380698,5.534157452,5.969689658,5.773609123,6.086281403,6.361603963,7.567192248,9.394875239,22.797112,29.25860125,37.5125752,37.98390649,38.47283136,40.3226426,44.25291499,48.22107546,53.58179438,50.49246995,54.57892461,54.35215086,61.55019565,66.13140903,70.08032301,77.78195087,82.61761495,84.94989854,85.2861275,70.11757074,74.10589443,70.10879125,71.89171336,1528.779307
Africa,        Namibia,All,0,0,0,0,0,0,0,0,0,0,10.15846854,5.397081872,5.021504168,6.31494253,6.020435608,9.46562732,9.189544829,8.877076819,9.752643373,13.05933577,12.68243837,14.67831834,14.11341126,14.87951822,15.51138623,16.35002098,16.29682701,16.76988273,17.67502122,18.01550467,18.5466155,19.26838683,19.85098538,20.53252259,21.83743845,22.85872996,22.90988387,23.57429671,23.27646432,22.64228165,22.30312024,22.13436086,499.9640762
Africa,        Niger,All,2.639302257,2.723980731,2.826970218,2.731744155,2.843382724,2.844330513,2.408896778,2.604891736,3.680198683,3.771295976,3.730167411,3.775540216,3.685529334,3.881974448,3.920516963,4.040037063,4.060036746,4.080605864,4.235735728,3.943089507,3.317442206,3.248496902,3.454550316,3.798659336,4.167821738,3.928115975,3.952040744,4.252825812,4.726768358,5.565056408,6.88797937,6.914116232,9.193459951,10.34243151,9.814684826,10.36492668,9.681199061,9.415137806,10.38921193,10.98283635,10.76562723,10.34744154,223.9390573
Africa,        Nigeria,All,122.526778,150.7345278,151.8372646,151.8779668,164.0106574,175.4461357,171.5470082,181.1929998,194.2959705,210.3743543,204.3163231,224.6139764,230.2937879,233.7936782,217.9922778,242.4406162,248.4233642,248.5227328,238.3183341,239.1209523,224.4811521,254.0486527,265.2781678,279.638082,290.2101421,317.4341459,283.0117796,259.4415589,312.0443482,195.8101064,243.6985172,346.7458514,345.8556601,444.8748974,485.7323054,459.2211082,469.5724529,456.4180053,488.3929042,504.7690157,509.3722431,543.7348327,11981.46564
Africa,        Reunion,All,3.41408409,3.62133616,4.012188672,4.443851182,4.717035797,4.892371372,4.822864253,5.336350148,5.727976073,6.344173625,6.722191723,7.357136963,7.642301986,9.307166422,9.610027305,9.503035947,9.538126097,9.614327228,11.93725866,11.94793549,11.37197147,11.41898342,11.61170859,11.72777516,13.02956953,12.38732831,11.69769123,11.39447661,12.4746072,12.74012363,13.8685378,13.3502564,0,0,0,0,0,0,0,0,0,0,287.5847685
Africa,        Rwanda,All,1.061131737,1.899896026,1.903625634,2.127338861,3.203419512,3.267646389,3.263303092,3.279133268,3.266548256,3.366469593,3.521460542,3.585639648,3.602777209,3.298023974,3.371450611,3.431503584,3.394322087,3.44090527,3.492152662,3.384614143,2.90121071,2.854184405,2.918199685,2.904133205,2.798618333,2.713498789,2.632461711,2.691520005,2.832107442,2.983612909,3.349843732,3.722492787,4.085463206,4.33764027,4.586354125,5.078800526,5.124518273,5.611517088,6.15467808,6.745718796,6.532382007,6.345303996,151.0656222
Africa,        Saint Helena,All,0.013569141,0.012455475,0.012455475,0.012455475,0.012496212,0.012748545,0.012719238,0.025907388,0.025907388,0.025907388,0.025907388,0.012719238,0.012719238,0.012719238,0.012719238,0.012719238,0.012719238,0.012719238,0.012719238,0.012748545,0.051447266,0.051371947,0.0535688,0.052999658,0.034595448,0.043179175,0.03976872,0.050386646,0.041006647,0.038559806,0.043716666,0.042769757,0.047377989,0.045448123,0.043143714,0.03927138,0.03956445,0.042303775,0.039756704,0.053765743,0.051328573,0.054168421,1.306623288
Africa,        Sao Tome and Principe,All,0.140406613,0.140214359,0.143280165,0.137268713,0.143572942,0.143263753,0.152771823,0.155769929,0.155876606,0.155800408,0.280350762,0.295556699,0.296005096,0.29525894,0.357585551,0.357576172,0.358481466,0.357344061,0.354318113,0.360378801,0.292067114,0.272921438,0.308884936,0.344118398,0.38928283,0.411490209,0.437637914,0.455381837,0.49135618,0.522400499,0.562885775,0.582549599,0.615518802,0.615562763,0.615508252,0.643668762,0.664958246,0.676258439,0.665714073,0.733647406,0.701300391,0.738572155,16.52276699
Africa,        Senegal,All,10.24549743,10.21750427,10.21750427,9.616474845,12.05352656,11.41956369,11.72007855,11.86152586,10.16759357,10.51100127,10.63897439,9.823484253,11.89939695,12.40715039,14.96534963,16.19760143,16.33618866,14.92107936,15.8757203,17.48194817,19.90736032,21.69473798,22.51218524,22.69590496,24.01105277,24.91387191,24.46611898,26.3815398,27.04066185,25.88713921,26.8420234,28.11989212,27.66944031,28.78565309,31.94745871,37.05150868,35.84407699,38.03981077,39.58559119,44.05624509,41.62288048,42.27956859,909.9318863
Africa,        Seychelles,All,0.939173294,0.749285621,0.6868453,1.186369047,1.252230961,1.311249984,1.245631318,1.31549862,1.942163753,2.020986102,1.804965964,2.046559683,2.029207595,2.086107721,2.086107721,2.159606161,2.165351798,2.293500465,2.293500465,2.293505741,3.760941813,4.045654922,3.522894826,3.514227574,4.90491975,4.467853908,4.746763059,3.902430441,4.254005712,4.636956178,4.193384768,3.600605267,4.143026843,3.742282632,4.37640669,4.535689356,5.050305622,5.266569302,4.672106114,4.77847294,4.612645728,4.891274118,129.5272649
Africa,        Sierra Leone,All,3.138855019,3.130278912,3.380701072,3.130278912,3.138855019,3.443306686,3.635311789,3.983435282,4.334042249,4.214695939,4.27701962,4.530796259,3.274952917,3.269595891,3.103686326,3.56944841,3.517005878,3.697401599,3.697419477,3.697419477,1.876104896,2.354208157,2.368712778,2.433429375,2.428190455,2.199171197,2.660854918,2.513048288,2.472507035,2.482450021,2.949757463,3.733755467,4.145944941,4.824514823,5.30552065,4.3349282,4.432765517,4.404633141,4.466498167,4.128044226,3.956632858,4.147974158,146.7841535
Africa,        Somalia,All,4.825281494,5.603961744,5.543049196,5.421223807,5.619315095,5.543049196,5.915042654,4.37012239,4.383511879,4.490081216,4.06848361,2.424484878,2.253142089,2.371352459,2.371352459,2.371352459,2.377849528,2.371352459,2.371352459,2.371353339,2.966178175,3.015407487,3.259793871,3.259793871,3.262097988,3.293661627,3.318797948,3.366473696,3.330831988,3.321982153,3.405008591,3.405008591,3.416164007,3.416193314,3.416435683,3.544816169,3.626971017,3.627592325,3.641379217,3.636899056,3.507418679,3.710211689,151.8158316
Africa,        South Africa,All,769.0869998,830.787931,888.3807233,915.8114557,988.6598132,1006.993445,1021.583702,1059.062675,1082.422998,1086.940694,1118.32957,1118.13943,1123.413642,1138.213215,1166.424116,1232.593509,1275.723437,1323.661155,1351.60218,1315.001634,1350.321031,1338.845791,1391.109816,1456.824675,1482.274426,1511.339337,1533.102317,1621.189412,1641.236732,1612.318025,1648.026714,1624.831319,1647.44788,1657.398865,1642.200384,1640.016905,1630.091925,1679.998427,1618.458877,1702.797683,1642.313416,1588.932806,56473.90908
