Continent,country,Energy,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Consumption
Africa,        Mauritania,Neuclear & Renewables,0.0760921,0.09188187,0.116394836,0.120212333,0.11012112,0.094890101,0.055092204,0.076319175,0.0756233,0.0764144,0.07619465,0.0764437,0.078785356,0.078533962,0.084632464,0.084599648,0.08482936,0.08977227,0.083656188,0.08988654,0.097644008,0.104936778,0.105442203,0.198809583,0.198106676,0.277017729,0.273184117,0.238561186,0.277003958,0.423033986,0.446554268,0.497046372,0.517154376,0.758212801,0.804321918,1.057516696,1.01450664,1.100856963,1.353259469,1.391311965,1.436348409,1.482393066,15.77359904
Africa,        Mauritius,Neuclear & Renewables,0.249582088,0.180701011,0.284861046,0.107882893,0.1988298,0.348950694,0.333613902,0.424334613,0.299468268,0.449316672,0.256014024,0.226273352,0.339383072,0.311115311,0.2266941,0.404869744,0.30902124,0.275301628,0.310722984,0.92882758,1.509390965,1.57433588,1.535054835,1.622743875,1.676880606,1.592002901,1.442293086,1.515830519,1.713277652,1.73868544,1.866605724,1.568580188,1.578114408,1.660534722,1.660154994,1.85671756,1.793399088,1.681731807,1.727854988,1.83685216,1.729939097,1.774304278,43.12104909
Africa,        Morocco,Neuclear & Renewables,4.682196549,3.429033205,1.969876211,1.697449792,1.296457903,1.6700414,2.118498703,2.724107728,3.024656873,3.705354473,3.917124325,4.582664449,4.036349834,2.839444541,3.883464778,2.070887668,6.11830294,6.294312142,5.960201019,4.247398906,4.315824075,4.683031892,4.437908385,6.294025881,6.767890386,4.244470957,5.400961881,6.886082484,7.776714877,13.00941448,15.63618174,12.22967467,11.54621701,17.06973318,16.07681829,17.03592127,17.85239858,18.56365169,20.79179392,18.92061007,18.27583369,22.00230584,340.0852881
Africa,        Mozambique,Neuclear & Renewables,40.80277449,10.25092144,8.790563732,15.60060539,1.465587172,0.585048043,0.421219144,0.403172688,0.473129368,0.4777365,1.181335566,1.361370588,1.300634032,1.809781597,1.798976636,1.7328606,1.9979963,3.096601851,4.127830587,17.34078191,22.09262749,29.96615923,31.11989772,29.76019752,32.87542157,36.18950472,39.47831516,42.39319255,40.33883008,43.75535424,43.72443571,44.63766045,40.76231705,39.78160386,42.82108155,43.54755952,38.80565133,36.17919112,35.67203625,36.7413377,36.72769416,37.9449439,940.3339405
Africa,        Namibia,Neuclear & Renewables,0,0,0,0,0,0,0,0,0,0,0.585833576,0.6498154,0.553842664,0.950729916,0.78477706,4.187757584,3.62972502,3.072055776,3.512777586,4.199416054,4.657664538,4.905156364,5.55572243,5.767660757,6.196976956,6.479174339,6.535327789,6.525105312,6.363830494,6.125507224,5.937448104,6.29499952,6.612223588,6.410044798,6.980849232,6.758687549,6.780233304,7.378599662,7.03799771,6.741161168,7.05474266,6.041969994,161.2678141
Africa,        Niger,Neuclear & Renewables,0.087975008,0.11996592,0.133961944,0.140959956,0.128963364,0.128963364,0.156955412,0.177949448,0.181948312,0.18494746,0.186946892,0.187946608,0.18994604,0.192945188,0.196944052,0.18994604,0.1999432,0.195944336,0.21493894,0.1499574,0.203942064,0.21993752,0.210940076,0.23493326,0.293916504,0.337904008,0.397886968,0.447872768,0.45986936,0.532848628,0.548844084,0.606827612,0.656336408,0.621193988,0.754657832,0.811813049,0.813943452,0.885251155,1.114421984,1.176721402,1.225927822,1.276484972,17.1805238
Africa,        Nigeria,Neuclear & Renewables,8.235914732,7.174879692,7.320810686,5.625798361,7.748072662,9.007053228,10.9658892,9.890357984,11.96874264,12.50294024,13.20234707,17.91785098,18.07520399,16.56131049,16.54239793,16.45161012,16.4962809,16.56896863,17.06180635,18.22198058,17.01170746,17.72564415,24.30733421,21.87447024,23.5748972,22.56753302,18.05663687,17.89156214,16.39075929,12.85998096,18.0800631,16.62239513,15.72259213,14.8581516,14.87396334,15.59312364,21.96843563,20.83546938,20.64810057,22.1571622,19.91994283,20.73356427,671.8137052
Africa,        Reunion,Neuclear & Renewables,0.919192861,1.133210023,1.29259587,1.319252424,1.23580368,1.478448993,1.521156966,1.599649908,1.264421576,1.503835392,1.657995584,1.394333088,1.48480094,1.489124741,1.490135884,1.501643752,1.51481,1.612908451,1.646234271,1.656908554,2.435947795,2.446275752,2.41435809,2.3851665,2.556113248,2.475602415,2.493577086,2.617994848,2.624484798,2.43358768,2.598383772,2.36283404,0,0,0,0,0,0,0,0,0,0,58.56078898
Africa,        Rwanda,Neuclear & Renewables,0.385835292,0.369445751,0.434374551,0.474434683,0.50248328,0.512872474,0.475035626,0.516649244,0.522158816,0.5416691,0.511882134,0.515408096,0.524132464,0.471139605,0.482520604,0.486381172,0.441141972,0.495780612,0.547015764,0.43950293,0.424740711,0.390419277,0.42007117,0.465061613,0.360481416,0.280335954,0.175326805,0.207084489,0.281772533,0.34552318,0.397702671,0.449324583,0.472744952,0.513300254,0.67569902,0.912769715,0.904006671,1.048466219,1.067448224,1.23198003,1.525797793,1.335626729,23.53554818
Africa,        Saint Helena,Neuclear & Renewables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Sao Tome and Principe,Neuclear & Renewables,0.0213011,0.0214476,0.0244948,0.0184883,0.02447136,0.024487768,0.021424746,0.024422136,0.024199456,0.024452608,0.024382288,0.024461984,0.024241648,0.024164296,0.024180704,0.024171328,0.02423696,0.023939272,0.020914047,0.026965962,0.02988893,0.012110276,0.017884134,0.020766375,0.017608128,0.011718828,0.023250136,0.02896012,0.023097776,0.02001776,0.01429254,0.017080728,0.016729128,0.016773078,0.01671858,0.021843736,0.018934832,0.018895863,0.018672304,0.02609165,0.02570489,0.02570489,0.913604472
Africa,        Senegal,Neuclear & Renewables,0,0,0,0,0,0,0,0,0,0,0.134102584,0.134540912,0.133329064,0.135924165,0.13601646,0.138985136,0.14239214,0.143635632,0.146398329,0.1498109,0.158411329,0.187709278,0.780940518,1.15698375,0.98312048,0.934576533,0.831192362,0.634226628,0.77954994,1.068239324,1.170509216,1.159358808,1.26578344,1.322683747,1.354461648,1.419631294,1.520332464,1.767371312,2.115516842,2.258908698,2.988079632,3.276931338,30.5296539
