Continent,country,Energy,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Production
    Africa,        Reunion,All,0.919412463,1.133480756,1.292904681,1.319567604,1.236098923,1.478802206,1.521520382,1.600032077,1.264723656,1.50419467,1.658391692,1.394666205,1.485155671,1.489480505,1.490491889,1.502002506,1.5151719,1.613293787,1.646627569,1.657304402,2.436529762,2.446860186,2.414934899,2.385736335,2.556723924,2.476193856,2.494172821,2.618620308,2.625111808,2.434169083,2.599004546,2.36339854,0,0,0,0,0,0,0,0,0,0,58.57477961
    Africa,        Rwanda,All,0.337929639,0.315536453,0.407479546,0.465548436,0.492603779,0.495995771,0.456149974,0.500773398,0.505284332,0.522799367,0.503004833,0.498531999,0.51525809,0.46225257,0.471636379,0.477497779,0.424248132,0.478899826,0.478149566,0.380610595,0.331846385,0.269518016,0.292177309,0.347178049,0.246572686,0.193406857,0.113371492,0.125137666,0.199843554,0.286608393,0.320801163,0.376435227,0.384861869,0.419427131,0.590864288,0.832991396,0.830626028,1.305256703,1.508739307,1.826192731,2.111860075,1.916735828,24.02064261
    Africa,        Saint Helena,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
    Africa,        Sao Tome and Principe,All,0.021306189,0.021452724,0.024500652,0.018492717,0.024477206,0.024493618,0.021429865,0.024427971,0.024205237,0.02445845,0.024388113,0.024467828,0.02424744,0.024170069,0.024186481,0.024177103,0.02424275,0.023944991,0.020919044,0.026972404,0.029896071,0.012113169,0.017888407,0.020771336,0.017612335,0.011721628,0.023255691,0.028967039,0.023103294,0.020022542,0.014295955,0.017084809,0.016733125,0.016777085,0.016722574,0.021848955,0.018939356,0.018900377,0.018676765,0.026097884,0.025711031,0.025711031,0.913822739
    Africa,        Senegal,All,0,0,0,0,0,0,0,0,0,0,0.134134622,0.134573055,0.133360917,0.322045538,0.507541557,0.605360117,0.700692564,0.515847454,0.518610811,0.522024197,0.62367113,0.652976079,1.246349046,1.622482118,1.448577311,1.400021766,1.296612896,1.099600105,1.244958136,1.294727284,1.383022241,1.2748249,1.422712125,1.573280061,1.595066006,1.663860671,1.718978639,1.993075288,2.352303202,2.494729654,3.227153786,3.512138864,40.23531214
    Africa,        Seychelles,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019573266,0.022296766,0.024580074,0.0243506,0.027000539,0.032017311,0.122660052,0.167121702,0.200494755,0.640095066
    Africa,        Sierra Leone,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044844106,0.045424385,0.047702418,0.04747734,0.046966226,0.052747325,0.011627845,0.05214067,0.051982412,0.051486538,0.351680483,0.427120218,0.323507078,0.293598991,0.342812771,0.352314394,0.354436513,0.378007547,0.480104929,0.495708562,0.488360418,0.488360418,5.228411588
    Africa,        Somalia,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011155416,0.011184723,0.011427092,0.014213895,0.032467467,0.046441044,0.045891538,0.04488836,0.077647431,0.091222727,0.386527678
    Africa,        South Africa,All,743.0427082,826.5872019,893.3521767,937.7349486,1060.767733,1133.43025,1167.575232,1158.823532,1207.412879,1175.368822,1133.693749,1152.383441,1143.937327,1194.109104,1282.500011,1347.807268,1357.799956,1429.224124,1469.223156,1459.799271,1525.315226,1516.357752,1497.727088,1623.217197,1663.949186,1658.198269,1657.244063,1660.295272,1690.482048,1664.725869,1695.216655,1718.886082,1719.075197,1709.303329,1746.060568,1714.599197,1718.414205,1731.057435,1711.646692,1736.020189,1662.419283,1552.187002,59846.97069
    Africa,        South Sudan,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.44539105,62.965751,80.36470322,83.01628569,83.14561895,81.65169404,84.75263225,85.4686934,88.65837877,85.47474588,747.9438942
