Continent,country,Energy,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Production
Asia & Oceania,        Fiji,Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        French Polynesia,Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Guam,Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Hawaiian Trade Zone,Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Hong Kong,Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        India,Coal,548.9578621,599.2426709,638.1398934,670.8994306,730.5880318,758.3588615,838.2121496,901.7632751,983.2468422,1012.262367,1084.285412,1175.642381,1222.123126,1253.458849,1295.363619,1376.04699,1455.217485,1509.917535,1519.215165,1530.891426,1581.540588,1653.310367,1723.011257,1829.03271,1940.00374,2059.22563,2175.878461,2311.536237,2374.722,2398.956572,2525.836358,2575.210763,2663.226028,2720.733145,2871.108248,3026.881937,3247.779663,3299.851936,3526.53082,3615.365923,3564.081193,3756.868354,78544.52531
Asia & Oceania,        Indonesia,Coal,3.551185459,4.30466755,3.693736759,4.093812184,9.290336584,14.98029034,23.87820239,28.68371074,37.67296127,53.99017013,71.91237773,95.098369,132.103075,179.016538,197.7708918,257.5498501,325.6608737,362.9605889,425.6696927,514.1061823,520.096657,633.8108694,690.6204353,783.814271,949.1882948,1106.890244,1385.882954,1600.496566,1713.486857,1798.109016,2152.735168,2108.545352,2292.481627,2828.713571,2756.199512,2788.390445,2717.098864,2714.19915,3226.936785,3568.892957,3254.704652,3544.894061,47882.17582
Asia & Oceania,        Japan,Coal,136.5536079,133.5614745,132.604116,128.4716936,125.2761491,122.9905147,120.1740484,97.40080399,83.65201958,75.92566248,59.17729695,58.81388195,56.37381043,53.44424139,50.00292465,46.85085657,45.73094525,29.444024,27.43411712,27.35995077,21.98289349,20.92973209,9.530370586,10.04953471,9.433954365,9.2633718,10.01986812,9.493287266,9.567453612,8.944456836,8.492042332,8.862873767,9.248538648,9.278204952,9.775119204,9.382037894,9.55262046,9.848521809,7.147251366,5.748749167,5.858174179,5.004097276,1828.655293
Asia & Oceania,        Kiribati,Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Laos,Coal,0,0,0,0,0,0,0,0,0,0,0.021218268,0.035362998,0.063653632,0.09901663,0.134379922,0.162670555,0.33566538,0.606047659,0.973596417,1.300812003,1.416461821,1.528279456,1.651726108,1.815956089,2.161989406,2.312713842,2.531059491,2.863169052,3.181182826,3.578922483,4.685078858,5.383572518,5.976405064,6.682769412,7.386628597,29.42188344,81.01851542,83.07571677,98.19591521,94.41905853,90.06050918,88.16152636,621.2414631
